cole_area_ubicacion_urbano;cole_bilingue_si;cole_calendario;cole_caracter;cole_cod_depto_ubicacion;cole_genero;cole_jornada;estu_cod_depto_presentacion;estu_edad;estu_genero_m;estu_privado_libertad_si;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_personashogar;fami_tieneautomovil_si;fami_tienecomputador_si;fami_tieneinternet_si;fami_tienelavadora_si;target
1;1;0.8645766230047957;0.8067425381146661;0.06666666666666668;0.8930642044234486;0.5832080738672966;0.06666666666666668;21.41;1;0;tres;no sabe;no sabe;estrato 5;3 a 4;1;1;1;1;1
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.2903156538544127;0.7888888888888889;22.13;1;0;tres;educación profesional completa;educación profesional completa;estrato 2;3 a 4;1;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.2903156538544127;0.5;19.02;0;0;tres;secundaria (bachillerato) completa;técnica o tecnológica completa;estrato 3;3 a 4;0;1;1;1;1
1;1;0.8645766230047957;0.8067425381146661;0.06666666666666668;0.8930642044234486;0.5832080738672966;0.06666666666666668;20.29;1;0;cuatro;postgrado;educación profesional completa;estrato 6;5 a 6;1;1;1;1;1
1;0;0.8645766230047957;0.8067425381146661;0.06666666666666668;0.07164841457304416;0.5832080738672966;0.06666666666666668;20.21;0;0;dos;postgrado;postgrado;estrato 6;3 a 4;1;1;1;1;1
0;1;0.8645766230047957;0.8067425381146661;0.06666666666666668;0.8930642044234486;0.5832080738672966;0.06666666666666668;20.54;1;0;tres;postgrado;postgrado;estrato 5;3 a 4;1;1;1;1;1
1;0;0.10700737241428673;0.8067425381146661;0.7555555555555555;0.8930642044234486;0.04988905590151027;0.7555555555555555;21.79;1;0;dos;secundaria (bachillerato) completa;técnica o tecnológica incompleta;estrato 1;3 a 4;0;0;0;1;0
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;18.97;0;0;seis o mas;secundaria (bachillerato) completa;primaria completa;estrato 6;5 a 6;1;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.15555555555555556;0.07164841457304416;0.2903156538544127;0.15555555555555556;19.66;0;0;dos;postgrado;educación profesional completa;estrato 1;1 a 2;1;1;1;1;1
1;0;0.8645766230047957;0.8067425381146661;0.06666666666666668;0.8930642044234486;0.5832080738672966;0.06666666666666668;21.71;0;0;tres;educación profesional completa;educación profesional incompleta;estrato 5;5 a 6;1;1;1;1;1
0;0;0.8645766230047957;0.8067425381146661;0.06666666666666668;0.035287381003507264;0.5832080738672966;0.06666666666666668;19.62;1;0;dos;educación profesional completa;educación profesional completa;estrato 4;1 a 2;1;1;1;1;1
1;0;0.8645766230047957;0.8067425381146661;0.06666666666666668;0.8930642044234486;0.5832080738672966;0.06666666666666668;19.79;0;0;seis o mas;secundaria (bachillerato) completa;educación profesional incompleta;estrato 4;5 a 6;1;1;1;1;0
1;1;0.8645766230047957;0.8067425381146661;0.06666666666666668;0.8930642044234486;0.5832080738672966;0.06666666666666668;21.2;0;0;tres;postgrado;postgrado;estrato 6;3 a 4;1;1;1;1;1
1;0;0.10700737241428673;0.006799799584854341;0.7888888888888889;0.8930642044234486;0.04988905590151027;0.7888888888888889;29.27;0;0;tres;educación profesional completa;educación profesional completa;estrato 2;3 a 4;0;1;1;1;0
1;0;0.8645766230047957;0.11509555507837664;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;19.84;1;0;dos;educación profesional incompleta;secundaria (bachillerato) incompleta;estrato 2;1 a 2;0;1;1;1;1
1;1;0.8645766230047957;0.8067425381146661;0.06666666666666668;0.8930642044234486;0.5832080738672966;0.06666666666666668;20.48;0;0;tres;postgrado;no sabe;estrato 5;3 a 4;1;1;1;1;1
1;1;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;20.49;0;0;dos;educación profesional completa;educación profesional completa;estrato 3;3 a 4;1;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;20.47;1;0;cuatro;postgrado;técnica o tecnológica completa;estrato 4;5 a 6;1;1;1;1;1
1;0;0.8645766230047957;0.11509555507837664;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;20.01;1;0;dos;secundaria (bachillerato) completa;no aplica;sin estrato;1 a 2;0;1;1;1;0
0;0;0.8645766230047957;0.8067425381146661;0.03333333333333333;0.8930642044234486;0.03049173287524157;0.03333333333333333;21.22;0;0;cuatro;educación profesional completa;postgrado;estrato 6;5 a 6;1;1;1;1;1
1;0;0.8645766230047957;0.8067425381146661;0.06666666666666668;0.07164841457304416;0.5832080738672966;0.06666666666666668;21.22;0;0;cuatro;postgrado;secundaria (bachillerato) incompleta;estrato 6;3 a 4;1;1;1;1;1
1;0;0.8645766230047957;0.8067425381146661;0.06666666666666668;0.8930642044234486;0.5832080738672966;0.06666666666666668;20.31;1;0;dos;postgrado;postgrado;estrato 4;3 a 4;1;1;1;1;1
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;19.17;0;0;dos;técnica o tecnológica completa;educación profesional completa;estrato 3;3 a 4;1;1;1;1;1
1;1;0.8645766230047957;0.8067425381146661;0.06666666666666668;0.8930642044234486;0.5832080738672966;0.06666666666666668;20.25;1;0;tres;postgrado;postgrado;estrato 6;3 a 4;1;1;1;1;1
0;1;0.8645766230047957;0.8067425381146661;0.22222222222222224;0.8930642044234486;0.5832080738672966;0.22222222222222224;22.32;1;0;tres;educación profesional completa;secundaria (bachillerato) incompleta;estrato 5;3 a 4;1;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.15555555555555556;0.8930642044234486;0.5832080738672966;0.15555555555555556;19.84;1;0;tres;no sabe;postgrado;estrato 4;3 a 4;1;1;1;1;1
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;20.5;1;0;dos;educación profesional completa;educación profesional completa;estrato 4;1 a 2;1;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.2903156538544127;0.7888888888888889;19.39;1;0;dos;educación profesional completa;educación profesional completa;estrato 4;3 a 4;0;1;1;1;0
0;1;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;20.84;1;0;cuatro;educación profesional completa;educación profesional completa;estrato 5;3 a 4;1;1;1;1;1
1;1;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;19.8;0;0;tres;técnica o tecnológica completa;educación profesional completa;estrato 4;3 a 4;1;1;1;1;1
1;1;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;20.46;1;0;cuatro;educación profesional completa;educación profesional completa;estrato 6;5 a 6;1;1;1;1;0
1;0;0.10700737241428673;0.07136210722210293;0.9;0.8930642044234486;0.04988905590151027;0.9;23.93;0;0;dos;técnica o tecnológica incompleta;secundaria (bachillerato) completa;estrato 2;1 a 2;0;0;1;1;0
1;1;0.8645766230047957;0.8067425381146661;0.7;0.8930642044234486;0.5832080738672966;0.7;21.24;0;0;dos;postgrado;postgrado;estrato 5;1 a 2;0;1;1;1;0
1;0;0.8645766230047957;0.11509555507837664;0.7888888888888889;0.8930642044234486;0.2903156538544127;0.7888888888888889;19.47;1;0;tres;no sabe;no sabe;estrato 2;3 a 4;0;1;1;1;0
0;1;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;22.48;1;0;dos;educación profesional completa;postgrado;estrato 5;1 a 2;1;1;1;1;1
0;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;19.39;0;0;tres;secundaria (bachillerato) completa;postgrado;estrato 5;3 a 4;1;1;1;1;0
0;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;21.63;1;0;tres;secundaria (bachillerato) incompleta;primaria incompleta;estrato 3;5 a 6;0;0;1;1;0
0;0;0.8645766230047957;0.8067425381146661;0.22222222222222224;0.8930642044234486;0.5832080738672966;0.06666666666666668;20.42;1;0;tres;educación profesional completa;postgrado;estrato 5;3 a 4;1;1;1;1;1
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.2903156538544127;0.7888888888888889;19.88;0;0;dos;educación profesional incompleta;educación profesional incompleta;estrato 3;3 a 4;0;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;20.51;1;0;tres;postgrado;educación profesional completa;estrato 5;3 a 4;1;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.2903156538544127;0.7888888888888889;19.24;1;0;tres;postgrado;postgrado;estrato 2;3 a 4;0;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.2903156538544127;0.7888888888888889;20.2;0;0;tres;educación profesional completa;primaria completa;estrato 3;3 a 4;1;1;1;1;0
1;0;0.8645766230047957;0.11509555507837664;0.7888888888888889;0.8930642044234486;0.2903156538544127;0.7888888888888889;19.54;0;0;tres;educación profesional completa;educación profesional completa;estrato 4;3 a 4;0;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.15555555555555556;0.8930642044234486;0.5832080738672966;0.15555555555555556;19.9;1;0;tres;educación profesional completa;educación profesional completa;estrato 3;3 a 4;1;1;1;1;1
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.02311931858850476;0.7888888888888889;21.41;1;0;tres;secundaria (bachillerato) completa;secundaria (bachillerato) completa;estrato 2;3 a 4;1;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.2903156538544127;0.7888888888888889;21.4;1;0;tres;secundaria (bachillerato) completa;secundaria (bachillerato) completa;estrato 2;1 a 2;0;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.07164841457304416;0.5832080738672966;0.7888888888888889;19.63;0;0;dos;educación profesional incompleta;educación profesional completa;estrato 4;3 a 4;1;1;1;1;1
1;1;0.8645766230047957;0.8067425381146661;0.4666666666666667;0.8930642044234486;0.5832080738672966;0.4666666666666667;20.52;0;0;cuatro;postgrado;postgrado;estrato 6;3 a 4;1;1;1;1;0
1;0;0.8645766230047957;0.006799799584854341;0.7888888888888889;0.8930642044234486;0.2903156538544127;0.7888888888888889;19.21;1;0;cinco;no sabe;no sabe;estrato 3;5 a 6;1;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.03333333333333333;0.8930642044234486;0.02297616491303414;0.0;19.37;0;0;tres;técnica o tecnológica completa;educación profesional completa;estrato 4;5 a 6;1;1;1;1;0
1;1;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;19.59;0;0;dos;secundaria (bachillerato) incompleta;secundaria (bachillerato) completa;estrato 4;3 a 4;0;1;1;1;1
0;0;0.8645766230047957;0.8067425381146661;0.22222222222222224;0.8930642044234486;0.5832080738672966;0.06666666666666668;19.2;1;0;tres;educación profesional completa;educación profesional completa;estrato 3;3 a 4;1;1;1;1;0
0;0;0.8645766230047957;0.8067425381146661;0.22222222222222224;0.8930642044234486;0.5832080738672966;0.06666666666666668;19.76;1;0;dos;postgrado;postgrado;estrato 4;1 a 2;1;1;1;1;1
1;0;0.8645766230047957;0.07136210722210293;0.7888888888888889;0.8930642044234486;0.2903156538544127;0.7888888888888889;21.5;1;0;tres;primaria completa;secundaria (bachillerato) completa;estrato 2;3 a 4;0;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.2903156538544127;0.7888888888888889;20.8;1;0;cuatro;educación profesional completa;educación profesional completa;estrato 5;3 a 4;1;1;1;1;0
1;0;0.8645766230047957;0.11509555507837664;0.7888888888888889;0.07164841457304416;0.5832080738672966;0.7888888888888889;19.9;0;0;tres;secundaria (bachillerato) completa;secundaria (bachillerato) completa;estrato 3;5 a 6;1;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.15555555555555556;0.8930642044234486;0.2903156538544127;0.15555555555555556;20.66;1;0;tres;educación profesional completa;secundaria (bachillerato) completa;estrato 4;3 a 4;1;1;1;1;0
0;1;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;20.93;0;0;cuatro;postgrado;postgrado;estrato 6;5 a 6;1;1;1;1;1
1;1;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;20.64;1;0;dos;no sabe;no sabe;estrato 4;3 a 4;1;1;1;1;0
1;1;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;19.76;1;0;dos;educación profesional completa;educación profesional completa;estrato 5;3 a 4;1;1;1;1;1
0;1;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;21.02;1;0;cuatro;postgrado;postgrado;estrato 6;3 a 4;1;1;1;1;1
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.2903156538544127;0.7888888888888889;19.13;0;0;tres;educación profesional completa;educación profesional completa;estrato 2;3 a 4;1;1;1;1;0
0;0;0.8645766230047957;0.8067425381146661;0.22222222222222224;0.8930642044234486;0.5832080738672966;0.22222222222222224;20.62;1;0;dos;educación profesional completa;no sabe;estrato 4;1 a 2;0;1;1;1;1
0;0;0.8645766230047957;0.8067425381146661;0.22222222222222224;0.8930642044234486;0.5832080738672966;0.06666666666666668;19.45;0;0;cuatro;educación profesional completa;educación profesional completa;estrato 6;3 a 4;0;1;1;1;1
0;1;0.8645766230047957;0.8067425381146661;0.22222222222222224;0.8930642044234486;0.5832080738672966;0.06666666666666668;21.73;0;0;tres;educación profesional completa;postgrado;estrato 6;3 a 4;1;1;1;1;1
1;0;0.10700737241428673;0.8067425381146661;0.5;0.8930642044234486;0.02297616491303414;0.5;24.98;0;0;tres;educación profesional completa;técnica o tecnológica completa;estrato 1;7 a 8;0;0;0;0;0
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;20.18;0;0;cuatro;educación profesional completa;educación profesional completa;estrato 3;5 a 6;1;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.2903156538544127;0.7888888888888889;18.76;1;0;dos;educación profesional completa;educación profesional completa;estrato 4;3 a 4;1;1;1;1;0
1;0;0.028416004580917614;0.8067425381146661;0.6777777777777778;0.8930642044234486;0.02311931858850476;0.06666666666666668;21.18;1;0;dos;secundaria (bachillerato) incompleta;ninguno;estrato 3;3 a 4;1;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.2903156538544127;0.7888888888888889;19.99;1;0;dos;educación profesional completa;educación profesional completa;estrato 4;3 a 4;1;1;1;1;0
1;1;0.8645766230047957;0.8067425381146661;0.06666666666666668;0.8930642044234486;0.5832080738672966;0.06666666666666668;20.24;1;0;cuatro;postgrado;postgrado;estrato 6;5 a 6;1;1;1;1;1
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.2903156538544127;0.7888888888888889;19.13;0;0;tres;secundaria (bachillerato) incompleta;secundaria (bachillerato) completa;sin estrato;3 a 4;1;1;1;1;0
1;0;0.10700737241428673;0.8067425381146661;0.14444444444444446;0.8930642044234486;0.02311931858850476;0.14444444444444446;23.88;1;0;cuatro;secundaria (bachillerato) completa;educación profesional completa;estrato 2;5 a 6;1;0;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;20.12;1;0;tres;postgrado;no sabe;estrato 5;5 a 6;1;1;1;1;1
1;1;0.8645766230047957;0.07136210722210293;0.06666666666666668;0.8930642044234486;0.5832080738672966;0.06666666666666668;20.33;1;0;dos;educación profesional completa;postgrado;estrato 6;3 a 4;1;1;1;1;1
0;1;0.8645766230047957;0.8067425381146661;0.22222222222222224;0.8930642044234486;0.5832080738672966;0.06666666666666668;20.77;1;0;tres;postgrado;postgrado;estrato 6;3 a 4;1;1;1;1;1
1;0;0.8645766230047957;0.8067425381146661;0.06666666666666668;0.8930642044234486;0.5832080738672966;0.06666666666666668;19.62;0;0;dos;educación profesional completa;no sabe;estrato 3;1 a 2;0;1;1;1;1
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;20.61;1;0;tres;educación profesional completa;educación profesional completa;estrato 3;5 a 6;0;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.0;0.8930642044234486;0.5832080738672966;0.0;19.71;0;0;cuatro;no sabe;no sabe;estrato 6;5 a 6;1;1;1;1;0
1;1;0.8645766230047957;0.8067425381146661;0.03333333333333333;0.8930642044234486;0.5832080738672966;0.03333333333333333;21.48;0;0;cinco;educación profesional completa;educación profesional completa;estrato 5;5 a 6;1;1;1;1;1
1;0;0.10700737241428673;0.8067425381146661;0.13333333333333333;0.8930642044234486;0.5832080738672966;0.06666666666666668;19.23;1;0;uno;educación profesional completa;no sabe;estrato 2;3 a 4;0;1;1;1;0
1;0;0.8645766230047957;0.11509555507837664;0.7888888888888889;0.8930642044234486;0.03049173287524157;0.7888888888888889;19.03;1;0;cuatro;secundaria (bachillerato) completa;secundaria (bachillerato) completa;estrato 4;5 a 6;1;1;1;1;0
1;1;0.8645766230047957;0.8067425381146661;0.06666666666666668;0.8930642044234486;0.5832080738672966;0.22222222222222224;20.7;1;0;cuatro;educación profesional completa;postgrado;sin estrato;5 a 6;1;1;1;1;1
1;0;0.8645766230047957;0.07136210722210293;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;17.95;0;0;dos;secundaria (bachillerato) completa;secundaria (bachillerato) incompleta;estrato 4;3 a 4;0;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;20.55;1;0;tres;secundaria (bachillerato) completa;secundaria (bachillerato) completa;estrato 3;5 a 6;1;1;1;1;0
0;1;0.8645766230047957;0.8067425381146661;0.22222222222222224;0.8930642044234486;0.5832080738672966;0.06666666666666668;20.15;0;0;cinco;educación profesional completa;postgrado;estrato 3;5 a 6;1;1;1;1;1
1;0;0.028416004580917614;0.8067425381146661;0.15555555555555556;0.8930642044234486;0.02297616491303414;0.15555555555555556;20.09;1;0;dos;primaria completa;secundaria (bachillerato) incompleta;estrato 4;5 a 6;0;1;0;1;0
1;1;0.8645766230047957;0.8067425381146661;0.03333333333333333;0.8930642044234486;0.5832080738672966;0.03333333333333333;20.63;0;0;cuatro;secundaria (bachillerato) completa;técnica o tecnológica completa;estrato 6;3 a 4;1;1;1;1;0
